FID,OBJECTID,KEY_ID,VALUE,TYPE,FEATURECOD,FEATUREGUI,EPSCREATET,EPSMODIFYT,PROJECTID,MAPSCALE,SECURITY,UPDATEREGI,UPDATETIME,YEWBH,YEWID,DESCRIPTIO,X,Y
744,867877,965947,4.100000000000000,0,831000,{369B0D7D-5CFF-4215-AF18-0C765BC5C214},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35770.661407599996892,-17171.720248400000855
745,867878,965948,4.000000000000000,0,831000,{7C2A6E9C-270D-486E-A764-AA1DA1A50CE8},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35819.008999999998196,-17116.218000000000757
746,867879,965949,4.100000000000000,0,831000,{BA0924E1-723E-42D1-BF7D-F881460594C5},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35867.838340000002063,-17162.797747000000527
747,867880,965951,4.100000000000000,0,831000,{0F794019-7E81-4E5A-93D7-8E4E100BD72D},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35725.146249999997963,-17112.638881999999285
748,867881,965954,3.900000000000000,0,831000,{68B5B61C-C07F-4779-BE99-69BC0011FF28},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35831.620999999999185,-16939.432000000000698
749,867882,965957,3.900000000000000,0,831000,{27E5483B-7F19-41DA-9861-18AE6888DBA5},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35782.514999999999418,-17031.183000000000902
750,867964,1930023,3.800000000000000,0,831000,{858D8C72-24B1-4CD2-BF5E-7D14BC906DE5},2015/9/2 0:00:00,2015/9/2 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34917.484771900002670,-17339.396109799999977
751,867979,966444,7.300000000000000,0,831000,{41563FA9-2DA7-47CF-AD69-C144A45DDEF1},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36269.952776899997843,-17776.004441199998837
752,867980,966445,7.300000000000000,0,831000,{8E354A3A-F623-461F-B606-C9172815185C},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36218.276679399998102,-17660.894099799999822
753,867988,965281,5.200000000000000,0,831000,{5B89EB55-ED04-4FA5-A01A-B4313324911D},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35793.908999999999651,-15304.710999999999331
754,867989,965282,5.300000000000000,0,831000,{4D857FF3-7C69-44DC-B6AA-9974B0821E99},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35887.421128499998304,-15922.882163599999330
755,867990,965283,5.200000000000000,0,831000,{E0071969-B751-495B-B32D-014E800C7640},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35735.811490100000810,-15556.977128500000617
756,867991,965284,5.100000000000000,0,831000,{DD82241C-2333-4523-BD7E-FA5E3A45EF0D},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35849.216521000002103,-15632.848369999999704
757,867992,965285,5.300000000000000,0,831000,{211AF2E1-16DC-4F29-AEA3-5C13A9B3200F},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35754.084999999999127,-15612.936999999999898
758,867993,965286,5.100000000000000,0,831000,{DB8F5EFE-4451-433D-988B-EBB072FE6760},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35833.555999999996857,-15406.185999999999694
759,867994,965287,5.000000000000000,0,831000,{EAC9B63B-2629-483A-B352-35924CA41B2D},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35783.103999999999360,-15483.084999999999127
760,867995,965289,5.000000000000000,0,831000,{3903F00F-0B2D-4499-8752-A715219A7B97},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35872.665999999997439,-15507.599000000000160
761,867996,965290,5.000000000000000,0,831000,{2523836A-7B4B-4CE4-B2C3-432FD51E1119},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35896.434268999997585,-15569.064242000000377
762,867997,965291,5.000000000000000,0,831000,{D3E79F5B-4528-4592-B223-FB6024CBD2DF},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35993.184999999997672,-15826.879999999999200
763,867998,965292,5.200000000000000,0,831000,{70544582-4FF9-4018-AC72-56673CCF668E},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35971.461999999999534,-15773.358000000000175
764,867999,965293,5.100000000000000,0,831000,{DD187073-04A5-48F8-881D-86C2FA6C0561},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35952.921999999998661,-15719.485000000000582
765,868000,965294,5.000000000000000,0,831000,{64F6C8D2-8C89-414D-B9C7-216868A05D8D},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35932.099999999998545,-15664.755999999999403
766,868001,965295,5.500000000000000,0,831000,{A1B74114-EF58-401C-9039-CC73026C8F74},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35844.710781000001589,-15816.832096000000092
767,868002,965296,5.400000000000000,0,831000,{6E9B915F-FFAB-42E0-B5EC-62E363606766},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35800.631999999997788,-15712.789000000000669
768,868081,965958,4.100000000000000,0,831000,{5E00284A-CA3A-404B-8FD2-6B4E45806C04},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35852.411000000000058,-17067.416000000001077
769,868082,965959,3.800000000000000,0,831000,{D79086C2-AAD8-46F3-BF36-5A5E1F8288AC},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35796.349999999998545,-16900.830999999998312
770,868083,965960,3.900000000000000,0,831000,{AB7E8E67-19DD-45E8-B514-4BE6345F27D5},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35797.392999999996391,-16883.197000000000116
771,868084,965961,3.800000000000000,0,831000,{BC50ABE8-724A-41B9-988C-7E3026D678E3},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35755.932000000000698,-16830.562000000001717
772,868085,965965,3.900000000000000,0,831000,{2FE2819D-60F1-458A-9E5B-05D9335F6A97},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35756.349000000001979,-16974.715000000000146
773,868086,965982,4.000000000000000,0,831000,{CEC3BF08-833A-40DB-8726-035B09BCE756},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35348.038225999996939,-17348.895248000000720
774,868087,965989,4.000000000000000,0,831000,{23B6CBA5-ECE8-4C0F-88F0-BE44B64C8498},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35044.372999999999593,-17184.796999999998661
775,868088,965990,4.000000000000000,0,831000,{8BC07C0B-C4BF-415D-9002-42356E285167},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35187.807999999997264,-17144.122999999999593
776,868089,965991,4.900000000000000,0,831000,{3365C326-8973-48C1-AA99-CB183D6BE019},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35262.174261200001638,-17050.347864399998798
777,868090,965993,4.600000000000000,0,831000,{3EC2B4B4-B3A9-41E5-8452-50948D419857},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35151.839999999996508,-16941.468000000000757
778,868091,965995,5.500000000000000,0,831000,{1C6BD2A0-171E-4C36-9F81-A5BA644B0F23},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35235.453248099998746,-16914.025434399998630
779,868092,965996,4.700000000000000,0,831000,{1A977FBA-D6B0-4306-B759-4B64CC3ABE98},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35251.868258700000297,-16953.117567000001145
780,868093,965999,4.800000000000000,0,831000,{9652387C-CDB0-470A-BB62-862B213C3CCB},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35422.896999999997206,-16853.217000000000553
781,868094,966000,4.700000000000000,0,831000,{9CF70F11-FA03-42CF-8784-2ADF995981B1},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35420.231538300002285,-16895.777519399998710
782,868264,965042,4.100000000000000,0,831000,{24D002CA-AC04-4806-BE70-4996C15ECFD3},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34877.116000000001804,-15321.644000000000233
783,868265,965043,4.200000000000000,0,831000,{03578B2A-6875-4000-9C6B-302091360494},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34948.370378500003426,-15484.511172599999554
784,868266,965063,3.700000000000000,0,831000,{411D2861-015A-42C8-9941-0AF7E8D6624D},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34250.199000000000524,-15352.338999999999942
785,868267,965073,3.800000000000000,0,831000,{08BB1915-D31E-45E4-AC3C-8DECF46F0F77},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34155.110000000000582,-15714.650999999999840
786,868268,965079,4.000000000000000,0,831000,{945316EA-472E-43D0-9294-2D7AA6AE3454},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34124.232000000003609,-15979.886000000000422
787,868269,965082,3.900000000000000,0,831000,{351F95AA-03D9-4181-A478-45C604269314},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34769.744267299996864,-15713.013536899999963
788,868305,966001,4.800000000000000,0,831000,{9F3B5806-A11E-4726-9816-D66465CB3B3D},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35443.601686699999846,-16987.370863799998915
789,868306,966002,4.000000000000000,0,831000,{7635875E-23CB-43FF-9BD2-22336DF737D1},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35064.805589900002815,-17056.039843400001701
790,868401,965736,4.300000000000000,0,831000,{5D3BC484-EDB8-49AC-9182-1B718FDB9F22},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33364.635999999998603,-17299.824000000000524
791,868402,965745,4.040000000000000,0,831000,{A07EC074-A558-447A-81E5-A9B32B915391},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33335.614000000001397,-17116.778999999998632
792,868403,965747,4.000000000000000,0,831000,{678B55FF-8535-4912-A8A6-CE5E1F57BAEF},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33909.730774000003294,-17368.879765000001498
793,868404,965754,4.000000000000000,0,831000,{6B6B40A0-53CB-48A6-A09A-1F667421AD83},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33912.803999999996449,-17233.131000000001222
794,868405,965894,4.000000000000000,0,831000,{936CBA8B-DF78-4924-81D9-24B70C9FAE26},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33587.400082000000111,-17487.341384999999718
795,868406,965896,4.400000000000000,0,831000,{3876B6FC-F34B-4BB7-A55F-50A455E6F383},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33385.995999999999185,-17417.264999999999418
796,868850,965037,3.900000000000000,0,831000,{87FE845D-8CA8-4339-B032-F68885B1BB8C},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33882.217744900000980,-15270.329488900000797
797,868852,965155,3.900000000000000,0,831000,{17E79A82-5E48-40F4-9FD1-6C9F7A888AAD},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33461.795314199996938,-15679.358036899999206
798,868853,965217,3.800000000000000,0,831000,{7D58597E-108E-4795-8442-E7B23FB92D75},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33332.759605999999621,-15649.404838000000382
799,869118,965237,4.800000000000000,0,831000,{FD7DD53A-DA2C-4F63-8EF5-BC51EA053CCF},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33986.863964700001816,-15557.092548399999941
800,869119,965246,3.900000000000000,0,831000,{15AE7D08-090B-4CE5-906B-A06713748AFB},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33970.858999999996740,-15927.625000000000000
801,869120,965261,4.400000000000000,0,831000,{5C3C5355-AE3F-44D3-BCD0-3B2213709AB5},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33509.608061899998575,-15577.109603700000662
802,869121,965265,4.400000000000000,0,831000,{25682713-0721-4DE3-99E6-778A18860BED},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33559.182999999997264,-15708.060999999999694
803,869122,965268,4.600000000000000,0,831000,{9C56DBBD-BAE9-4947-9D7D-EC568D517C87},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33661.699000000000524,-15967.599000000000160
804,869123,965271,3.800000000000000,0,831000,{8E833756-5E81-4A34-9B7E-C784286227E3},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33623.228999999999360,-15282.631999999999607
805,869412,965389,3.900000000000000,0,831000,{0E654D28-3478-466B-A0EC-3D9F078D4F90},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33306.417999999997846,-16694.963999999999942
806,869413,965391,3.900000000000000,0,831000,{147BE79D-1165-4FA3-AB6F-1DFA1E69F71D},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33464.118519099996774,-16648.941120100000262
807,869414,965394,4.000000000000000,0,831000,{D0017240-20CC-47EF-A7F1-C7DD3215198E},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33534.404000000002270,-16766.751000000000204
808,869415,965395,3.900000000000000,0,831000,{D32A85D3-14F3-46DD-AE84-607FC4D49F9B},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33664.891000000003260,-16653.018000000000029
809,869746,965398,3.800000000000000,0,831000,{91E8C85B-0E23-4B04-B4F8-5FCCF0DF5967},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33259.928999999996449,-16385.758000000001630
810,869747,965401,3.900000000000000,0,831000,{2B53F395-C733-46F2-89B0-ED764BD166A6},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33281.307000000000698,-16445.567999999999302
811,869748,965403,3.800000000000000,0,831000,{D33ABF64-38E3-498E-86ED-3D48D60CDB7D},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33397.190000000002328,-16341.952999999999520
812,869749,965429,4.100000000000000,0,831000,{5D1EE437-53DC-438D-86DD-D23C1393444C},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33487.006999999997788,-16108.550999999999476
813,869750,965440,3.900000000000000,0,831000,{B6198260-F979-4EC5-B217-8C8D6B698DD9},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33766.574000000000524,-16624.791000000001077
814,869751,965448,3.600000000000000,0,831000,{A8741884-F115-4F84-99F3-A7CA95F4CCAC},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33718.688000000001921,-16097.658999999999651
815,869752,965458,4.500000000000000,0,831000,{11A99B82-36C1-4904-9E40-2CE225723E8E},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33835.152999999998428,-16405.062000000001717
816,869754,965601,3.900000000000000,0,831000,{0EE06035-CCD8-4E74-B5E8-9B933269CDA6},2010/4/7 0:00:00,2015/9/6 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36522.403411699997378,-16470.929221800000960
817,869755,965605,4.000000000000000,0,831000,{02168541-589B-4AC6-B57C-2A267A0860DB},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36349.629036300000735,-16529.565794499998447
818,869756,965608,4.200000000000000,0,831000,{CCEB61A4-1CF3-4A47-A3CB-C39A1E4D4C70},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36176.860396999996738,-16352.387172000000646
819,869757,965621,4.000000000000000,0,831000,{970C9F53-6E88-4D8A-A1BC-2D758E289A06},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36235.418122000002768,-16593.003548000000592
820,869758,965624,5.200000000000000,0,831000,{74D43481-0A7B-4E60-814E-CA2AAE7F7BFC},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36179.156000000002678,-16792.819999999999709
821,869759,965625,5.300000000000000,0,831000,{33CCD11E-908A-4E98-8A11-F2527F3AF198},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36096.980000000003201,-16774.546999999998661
822,869760,965626,5.200000000000000,0,831000,{46C290E9-0AED-4D30-A61B-D5F22A8E8EAA},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36135.385999999998603,-16700.789000000000669
823,869794,966347,3.900000000000000,0,831000,{470F1A7C-A65A-4226-8730-89DBB0AFDEC9},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34101.272605999998632,-17808.147779499999160
824,1005774,965402,4.000000000000000,0,831000,{CC03222C-77F3-4D19-AB84-CA67EAED3A2C},2010/4/7 0:00:00,2016/10/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33355.535000000003492,-16287.613999999999578
825,1005775,965604,4.000000000000000,0,831000,{3B070678-3A6A-4042-9658-669C63B47474},2010/4/7 0:00:00,2016/7/21 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36318.544999999998254,-16440.452000000001135
826,1006229,964948,4.000000000000000,0,831000,{2813D4C6-86AE-4B38-8CCA-D192086E639F},2010/4/7 0:00:00,2016/7/23 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34858.921221600001445,-17301.965988100000686
827,1006230,965994,4.700000000000000,0,831000,{94FA480D-019F-4A35-89CB-C947CBC4B5B4},2010/4/7 0:00:00,2016/7/23 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35161.638106400001561,-16981.577784299999621
828,1006231,965923,5.300000000000000,0,831000,{F8C9F06C-D8D8-4FD1-9DBD-575F3D7EA317},2010/4/7 0:00:00,2016/10/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35993.974215000002005,-17058.470212500000343
829,1006232,965922,5.300000000000000,0,831000,{CD679870-9211-4225-92C4-2D8432A75755},2010/4/7 0:00:00,2016/10/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35957.250000000000000,-16979.768000000000029
830,1006233,965921,5.400000000000000,0,831000,{4A1793B2-C66F-48E0-AF37-A446360B8C4E},2010/4/7 0:00:00,2016/10/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35919.338999999999942,-16892.188999999998487
831,1006234,965919,5.300000000000000,0,831000,{DF45A1E5-5904-4390-AAAD-1ECC110199A6},2010/4/7 0:00:00,2016/10/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35882.795820999999705,-16810.999994199999492
832,1006662,965076,3.800000000000000,0,831000,{1B626BEA-FC56-44A5-95B3-D4CCEAA514FA},2010/4/7 0:00:00,2016/7/16 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34015.096267900000385,-15666.720562799999243
833,1006674,965554,3.800000000000000,0,831000,{8F620C70-69E0-4AF0-B9A0-55A14EA89234},2010/4/7 0:00:00,2016/9/21 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35576.608625900000334,-16598.922137900000962
834,1007042,966052,5.500000000000000,0,831000,{1B2EB423-1CA1-4F04-AE82-CF031431D9A5},2010/4/7 0:00:00,2016/10/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36145.894999999996799,-17062.708999999998923
835,1007043,966050,5.300000000000000,0,831000,{4BFAC9ED-781F-4437-9D18-BB04ADA1EDBA},2010/4/7 0:00:00,2016/10/26 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36067.882492800003092,-17040.479053399998520
